Id,HomeTeam_x,HomeScore,AwayTeam_x,AwayScore,FormattedSpread,LineProvider,OverUnder,Spread,OpeningSpread,OpeningOverUnder,HomeMoneyline,AwayMoneyline,Season,Week,SeasonType,StartDate,Completed,HomeTeam_y,AwayTeam_y,HomeConference,AwayConference,HomeClassification,AwayClassification,HomePoints,AwayPoints,NeutralSite,ConferenceGame,Notes
401238035,UAB,45.0,Central Arkansas,35.0,UAB -21.0,Bovada,50.0,-21.0,,,,,2020,1,regular,2020-09-04T00:00:00.000Z,True,UAB,Central Arkansas,Conference USA,Southland,fbs,fcs,45.0,35.0,False,False,
401238035,UAB,45.0,Central Arkansas,35.0,UAB -21,consensus,49.5,-21.0,,,,,2020,1,regular,2020-09-04T00:00:00.000Z,True,UAB,Central Arkansas,Conference USA,Southland,fbs,fcs,45.0,35.0,False,False,
401207101,Southern Miss,21.0,South Alabama,32.0,Southern Miss -12.0,Bovada,54.5,-12.0,,,,,2020,1,regular,2020-09-04T01:00:00.000Z,True,Southern Miss,South Alabama,Conference USA,Sun Belt,fbs,fbs,21.0,32.0,False,False,
401207101,Southern Miss,21.0,South Alabama,32.0,Southern Miss -12.5,Caesars,55.0,-12.5,,,,,2020,1,regular,2020-09-04T01:00:00.000Z,True,Southern Miss,South Alabama,Conference USA,Sun Belt,fbs,fbs,21.0,32.0,False,False,
401207101,Southern Miss,21.0,South Alabama,32.0,Southern Miss -12.5,consensus,54.5,-12.5,,,,,2020,1,regular,2020-09-04T01:00:00.000Z,True,Southern Miss,South Alabama,Conference USA,Sun Belt,fbs,fbs,21.0,32.0,False,False,
401207101,Southern Miss,21.0,South Alabama,32.0,Southern Miss -12.5,numberfire,55.5,-12.5,,,,,2020,1,regular,2020-09-04T01:00:00.000Z,True,Southern Miss,South Alabama,Conference USA,Sun Belt,fbs,fbs,21.0,32.0,False,False,
401207101,Southern Miss,21.0,South Alabama,32.0,Southern Miss -12.5,teamrankings,55.0,-12.5,,,,,2020,1,regular,2020-09-04T01:00:00.000Z,True,Southern Miss,South Alabama,Conference USA,Sun Belt,fbs,fbs,21.0,32.0,False,False,
401237353,Marshall,59.0,Eastern Kentucky,0.0,Marshall -26.0,Bovada,55.0,-26.0,,,,,2020,1,regular,2020-09-05T17:00:00.000Z,True,Marshall,Eastern Kentucky,Conference USA,OVC,fbs,fcs,59.0,0.0,False,False,
401237353,Marshall,59.0,Eastern Kentucky,0.0,Marshall -25.5,consensus,55.0,-25.5,,,,,2020,1,regular,2020-09-05T17:00:00.000Z,True,Marshall,Eastern Kentucky,Conference USA,OVC,fbs,fcs,59.0,0.0,False,False,
401235700,Army,42.0,Middle Tennessee,0.0,Army -4.0,Bovada,54.0,-4.0,,,,,2020,1,regular,2020-09-05T17:30:00.000Z,True,Army,Middle Tennessee,FBS Independents,Conference USA,fbs,fbs,42.0,0.0,False,False,
401235700,Army,42.0,Middle Tennessee,0.0,Army -3.5,Caesars,54.5,-3.5,,,,,2020,1,regular,2020-09-05T17:30:00.000Z,True,Army,Middle Tennessee,FBS Independents,Conference USA,fbs,fbs,42.0,0.0,False,False,
401235700,Army,42.0,Middle Tennessee,0.0,Army -3.5,consensus,54.0,-3.5,,,,,2020,1,regular,2020-09-05T17:30:00.000Z,True,Army,Middle Tennessee,FBS Independents,Conference USA,fbs,fbs,42.0,0.0,False,False,
401235700,Army,42.0,Middle Tennessee,0.0,Army -3.5,numberfire,53.5,-3.5,,,,,2020,1,regular,2020-09-05T17:30:00.000Z,True,Army,Middle Tennessee,FBS Independents,Conference USA,fbs,fbs,42.0,0.0,False,False,
401235700,Army,42.0,Middle Tennessee,0.0,Army -3.5,teamrankings,53.0,-3.5,,,,,2020,1,regular,2020-09-05T17:30:00.000Z,True,Army,Middle Tennessee,FBS Independents,Conference USA,fbs,fbs,42.0,0.0,False,False,
401212484,Texas State,24.0,SMU,31.0,SMU -25.5,Bovada,70.0,25.5,,,,,2020,1,regular,2020-09-05T20:30:00.000Z,True,Texas State,SMU,Sun Belt,American Athletic,fbs,fbs,24.0,31.0,False,False,
401212484,Texas State,24.0,SMU,31.0,SMU -25,Caesars,70.0,25.0,,,,,2020,1,regular,2020-09-05T20:30:00.000Z,True,Texas State,SMU,Sun Belt,American Athletic,fbs,fbs,24.0,31.0,False,False,
401212484,Texas State,24.0,SMU,31.0,SMU -24.5,consensus,70.5,24.5,,,,,2020,1,regular,2020-09-05T20:30:00.000Z,True,Texas State,SMU,Sun Belt,American Athletic,fbs,fbs,24.0,31.0,False,False,
401212484,Texas State,24.0,SMU,31.0,SMU -24.5,numberfire,69.5,24.5,,,,,2020,1,regular,2020-09-05T20:30:00.000Z,True,Texas State,SMU,Sun Belt,American Athletic,fbs,fbs,24.0,31.0,False,False,
401212484,Texas State,24.0,SMU,31.0,SMU -24.5,teamrankings,70.0,24.5,,,,,2020,1,regular,2020-09-05T20:30:00.000Z,True,Texas State,SMU,Sun Belt,American Athletic,fbs,fbs,24.0,31.0,False,False,
401207098,North Texas,57.0,Houston Christian,31.0,North Texas -23.0,Bovada,74.0,-23.0,,,,,2020,1,regular,2020-09-05T23:30:00.000Z,True,North Texas,Houston Christian,Conference USA,Southland,fbs,fcs,57.0,31.0,False,False,
401207098,North Texas,57.0,Houston Christian,31.0,North Texas -23,consensus,74.5,-23.0,,,,,2020,1,regular,2020-09-05T23:30:00.000Z,True,North Texas,Houston Christian,Conference USA,Southland,fbs,fcs,57.0,31.0,False,False,
401212553,Memphis,37.0,Arkansas State,24.0,Memphis -18.5,Bovada,71.5,-18.5,,,,,2020,1,regular,2020-09-06T00:00:00.000Z,True,Memphis,Arkansas State,American Athletic,Sun Belt,fbs,fbs,37.0,24.0,False,False,
401212553,Memphis,37.0,Arkansas State,24.0,Memphis -18.5,Caesars,72.5,-18.5,,,,,2020,1,regular,2020-09-06T00:00:00.000Z,True,Memphis,Arkansas State,American Athletic,Sun Belt,fbs,fbs,37.0,24.0,False,False,
401212553,Memphis,37.0,Arkansas State,24.0,Memphis -18.5,consensus,72.0,-18.5,,,,,2020,1,regular,2020-09-06T00:00:00.000Z,True,Memphis,Arkansas State,American Athletic,Sun Belt,fbs,fbs,37.0,24.0,False,False,
401212553,Memphis,37.0,Arkansas State,24.0,Memphis -18.5,numberfire,72.5,-18.5,,,,,2020,1,regular,2020-09-06T00:00:00.000Z,True,Memphis,Arkansas State,American Athletic,Sun Belt,fbs,fbs,37.0,24.0,False,False,
401212553,Memphis,37.0,Arkansas State,24.0,Memphis -18.5,teamrankings,71.5,-18.5,,,,,2020,1,regular,2020-09-06T00:00:00.000Z,True,Memphis,Arkansas State,American Athletic,Sun Belt,fbs,fbs,37.0,24.0,False,False,
401239884,UTEP,24.0,Stephen F. Austin,14.0,UTEP -4.0,Bovada,54.0,-4.0,,,,,2020,1,regular,2020-09-06T01:00:00.000Z,True,UTEP,Stephen F. Austin,Conference USA,Southland,fbs,fcs,24.0,14.0,False,False,
401239884,UTEP,24.0,Stephen F. Austin,14.0,UTEP -4,consensus,54.0,-4.0,,,,,2020,1,regular,2020-09-06T01:00:00.000Z,True,UTEP,Stephen F. Austin,Conference USA,Southland,fbs,fcs,24.0,14.0,False,False,
401234576,Navy,3.0,BYU,55.0,BYU -1.0,Bovada,48.0,1.0,,,,,2020,1,regular,2020-09-08T00:00:00.000Z,True,Navy,BYU,American Athletic,FBS Independents,fbs,fbs,3.0,55.0,False,False,
401234576,Navy,3.0,BYU,55.0,BYU -1.5,Caesars,48.0,1.5,,,,,2020,1,regular,2020-09-08T00:00:00.000Z,True,Navy,BYU,American Athletic,FBS Independents,fbs,fbs,3.0,55.0,False,False,
401234576,Navy,3.0,BYU,55.0,BYU -1,consensus,48.5,1.0,,,,,2020,1,regular,2020-09-08T00:00:00.000Z,True,Navy,BYU,American Athletic,FBS Independents,fbs,fbs,3.0,55.0,False,False,
401234576,Navy,3.0,BYU,55.0,BYU -1.5,numberfire,48.5,1.5,,,,,2020,1,regular,2020-09-08T00:00:00.000Z,True,Navy,BYU,American Athletic,FBS Independents,fbs,fbs,3.0,55.0,False,False,
401234576,Navy,3.0,BYU,55.0,BYU -1,teamrankings,48.5,1.0,,,,,2020,1,regular,2020-09-08T00:00:00.000Z,True,Navy,BYU,American Athletic,FBS Independents,fbs,fbs,3.0,55.0,False,False,
401256135,North Texas,28.0,App State,56.0,App State -21.5,William Hill (New Jersey),68.0,21.5,,,,,2020,1,postseason,2020-12-21T19:30:00.000Z,True,North Texas,App State,Conference USA,Sun Belt,fbs,fbs,28.0,56.0,True,False,Myrtle Beach Bowl
401256135,North Texas,28.0,App State,56.0,App State -21.5,consensus,67.5,21.5,,,,,2020,1,postseason,2020-12-21T19:30:00.000Z,True,North Texas,App State,Conference USA,Sun Belt,fbs,fbs,28.0,56.0,True,False,Myrtle Beach Bowl
401256135,North Texas,28.0,App State,56.0,App State -21.5,numberfire,67.5,21.5,,,,,2020,1,postseason,2020-12-21T19:30:00.000Z,True,North Texas,App State,Conference USA,Sun Belt,fbs,fbs,28.0,56.0,True,False,Myrtle Beach Bowl
401256135,North Texas,28.0,App State,56.0,App State -14.5,teamrankings,60.5,14.5,,,,,2020,1,postseason,2020-12-21T19:30:00.000Z,True,North Texas,App State,Conference USA,Sun Belt,fbs,fbs,28.0,56.0,True,False,Myrtle Beach Bowl
401256136,Nevada,38.0,Tulane,27.0,Tulane -1,William Hill (New Jersey),56.5,1.0,,,,,2020,1,postseason,2020-12-22T20:30:00.000Z,True,Nevada,Tulane,Mountain West,American Athletic,fbs,fbs,38.0,27.0,True,False,Famous Idaho Potato Bowl
401256136,Nevada,38.0,Tulane,27.0,Tulane -1.5,consensus,56.5,1.5,,,,,2020,1,postseason,2020-12-22T20:30:00.000Z,True,Nevada,Tulane,Mountain West,American Athletic,fbs,fbs,38.0,27.0,True,False,Famous Idaho Potato Bowl
401256136,Nevada,38.0,Tulane,27.0,Tulane -1.5,numberfire,56.5,1.5,,,,,2020,1,postseason,2020-12-22T20:30:00.000Z,True,Nevada,Tulane,Mountain West,American Athletic,fbs,fbs,38.0,27.0,True,False,Famous Idaho Potato Bowl
401256136,Nevada,38.0,Tulane,27.0,Tulane -1,teamrankings,56.5,1.0,,,,,2020,1,postseason,2020-12-22T20:30:00.000Z,True,Nevada,Tulane,Mountain West,American Athletic,fbs,fbs,38.0,27.0,True,False,Famous Idaho Potato Bowl
401256137,BYU,49.0,UCF,23.0,BYU -6,William Hill (New Jersey),79.5,-6.0,,,,,2020,1,postseason,2020-12-23T00:00:00.000Z,True,BYU,UCF,FBS Independents,American Athletic,fbs,fbs,49.0,23.0,True,False,RoofClaim.com Boca Raton Bowl
401256137,BYU,49.0,UCF,23.0,BYU -6,consensus,80.0,-6.0,,,,,2020,1,postseason,2020-12-23T00:00:00.000Z,True,BYU,UCF,FBS Independents,American Athletic,fbs,fbs,49.0,23.0,True,False,RoofClaim.com Boca Raton Bowl
401256137,BYU,49.0,UCF,23.0,BYU -6.5,numberfire,79.5,-6.5,,,,,2020,1,postseason,2020-12-23T00:00:00.000Z,True,BYU,UCF,FBS Independents,American Athletic,fbs,fbs,49.0,23.0,True,False,RoofClaim.com Boca Raton Bowl
401256137,BYU,49.0,UCF,23.0,BYU -6,teamrankings,79.0,-6.0,,,,,2020,1,postseason,2020-12-23T00:00:00.000Z,True,BYU,UCF,FBS Independents,American Athletic,fbs,fbs,49.0,23.0,True,False,RoofClaim.com Boca Raton Bowl
401256138,Georgia Southern,38.0,Louisiana Tech,3.0,Georgia Southern -7,William Hill (New Jersey),48.0,-7.0,,,,,2020,1,postseason,2020-12-23T20:00:00.000Z,True,Georgia Southern,Louisiana Tech,Sun Belt,Conference USA,fbs,fbs,38.0,3.0,True,False,R+L Carriers New Orleans Bowl
401256138,Georgia Southern,38.0,Louisiana Tech,3.0,Georgia Southern -7,consensus,48.0,-7.0,,,,,2020,1,postseason,2020-12-23T20:00:00.000Z,True,Georgia Southern,Louisiana Tech,Sun Belt,Conference USA,fbs,fbs,38.0,3.0,True,False,R+L Carriers New Orleans Bowl
401256138,Georgia Southern,38.0,Louisiana Tech,3.0,Georgia Southern -7.5,numberfire,47.5,-7.5,,,,,2020,1,postseason,2020-12-23T20:00:00.000Z,True,Georgia Southern,Louisiana Tech,Sun Belt,Conference USA,fbs,fbs,38.0,3.0,True,False,R+L Carriers New Orleans Bowl
401256138,Georgia Southern,38.0,Louisiana Tech,3.0,Georgia Southern -7.5,teamrankings,48.0,-7.5,,,,,2020,1,postseason,2020-12-23T20:00:00.000Z,True,Georgia Southern,Louisiana Tech,Sun Belt,Conference USA,fbs,fbs,38.0,3.0,True,False,R+L Carriers New Orleans Bowl
401256139,Florida Atlantic,10.0,Memphis,25.0,Memphis -9,William Hill (New Jersey),52.5,9.0,,,,,2020,1,postseason,2020-12-24T00:00:00.000Z,True,Florida Atlantic,Memphis,Conference USA,American Athletic,fbs,fbs,10.0,25.0,True,False,Montgomery Bowl
401256139,Florida Atlantic,10.0,Memphis,25.0,Memphis -9,consensus,52.5,9.0,,,,,2020,1,postseason,2020-12-24T00:00:00.000Z,True,Florida Atlantic,Memphis,Conference USA,American Athletic,fbs,fbs,10.0,25.0,True,False,Montgomery Bowl
401256139,Florida Atlantic,10.0,Memphis,25.0,Memphis -9.5,numberfire,53.5,9.5,,,,,2020,1,postseason,2020-12-24T00:00:00.000Z,True,Florida Atlantic,Memphis,Conference USA,American Athletic,fbs,fbs,10.0,25.0,True,False,Montgomery Bowl
401256139,Florida Atlantic,10.0,Memphis,25.0,Memphis -9,teamrankings,53.0,9.0,,,,,2020,1,postseason,2020-12-24T00:00:00.000Z,True,Florida Atlantic,Memphis,Conference USA,American Athletic,fbs,fbs,10.0,25.0,True,False,Montgomery Bowl
401256140,Houston,14.0,Hawai'i,28.0,Houston -7,William Hill (New Jersey),60.5,-7.0,,,,,2020,1,postseason,2020-12-24T20:30:00.000Z,True,Houston,Hawaii,American Athletic,Mountain West,fbs,fbs,14.0,28.0,True,False,New Mexico Bowl
401256140,Houston,14.0,Hawai'i,28.0,Houston -7,consensus,60.5,-7.0,,,,,2020,1,postseason,2020-12-24T20:30:00.000Z,True,Houston,Hawaii,American Athletic,Mountain West,fbs,fbs,14.0,28.0,True,False,New Mexico Bowl
401256140,Houston,14.0,Hawai'i,28.0,Houston -7.5,numberfire,60.5,-7.5,,,,,2020,1,postseason,2020-12-24T20:30:00.000Z,True,Houston,Hawaii,American Athletic,Mountain West,fbs,fbs,14.0,28.0,True,False,New Mexico Bowl
401256140,Houston,14.0,Hawai'i,28.0,Houston -7,teamrankings,60.5,-7.0,,,,,2020,1,postseason,2020-12-24T20:30:00.000Z,True,Houston,Hawaii,American Athletic,Mountain West,fbs,fbs,14.0,28.0,True,False,New Mexico Bowl
401256141,Buffalo,17.0,Marshall,10.0,Buffalo -5.5,William Hill (New Jersey),54.0,-5.5,,,,,2020,1,postseason,2020-12-25T19:30:00.000Z,True,Buffalo,Marshall,Mid-American,Conference USA,fbs,fbs,17.0,10.0,True,False,Camellia Bowl
401256141,Buffalo,17.0,Marshall,10.0,Buffalo -5.5,consensus,53.5,-5.5,,,,,2020,1,postseason,2020-12-25T19:30:00.000Z,True,Buffalo,Marshall,Mid-American,Conference USA,fbs,fbs,17.0,10.0,True,False,Camellia Bowl
401256141,Buffalo,17.0,Marshall,10.0,Buffalo -4.5,numberfire,53.5,-4.5,,,,,2020,1,postseason,2020-12-25T19:30:00.000Z,True,Buffalo,Marshall,Mid-American,Conference USA,fbs,fbs,17.0,10.0,True,False,Camellia Bowl
401256141,Buffalo,17.0,Marshall,10.0,Buffalo -5.5,teamrankings,53.5,-5.5,,,,,2020,1,postseason,2020-12-25T19:30:00.000Z,True,Buffalo,Marshall,Mid-American,Conference USA,fbs,fbs,17.0,10.0,True,False,Camellia Bowl
401256144,UTSA,24.0,Louisiana,31.0,Louisiana -14,William Hill (New Jersey),55.0,14.0,,,,,2020,1,postseason,2020-12-26T20:30:00.000Z,True,UTSA,Louisiana,Conference USA,Sun Belt,fbs,fbs,24.0,31.0,True,False,SERVPRO First Responder Bowl
401256144,UTSA,24.0,Louisiana,31.0,Louisiana -14,consensus,54.5,14.0,,,,,2020,1,postseason,2020-12-26T20:30:00.000Z,True,UTSA,Louisiana,Conference USA,Sun Belt,fbs,fbs,24.0,31.0,True,False,SERVPRO First Responder Bowl
401256144,UTSA,24.0,Louisiana,31.0,Louisiana -14.5,numberfire,54.5,14.5,,,,,2020,1,postseason,2020-12-26T20:30:00.000Z,True,UTSA,Louisiana,Conference USA,Sun Belt,fbs,fbs,24.0,31.0,True,False,SERVPRO First Responder Bowl
401256144,UTSA,24.0,Louisiana,31.0,Louisiana -14,teamrankings,54.5,14.0,,,,,2020,1,postseason,2020-12-26T20:30:00.000Z,True,UTSA,Louisiana,Conference USA,Sun Belt,fbs,fbs,24.0,31.0,True,False,SERVPRO First Responder Bowl
401256145,Georgia State,39.0,Western Kentucky,21.0,Georgia State -3,William Hill (New Jersey),50.5,-3.0,,,,,2020,1,postseason,2020-12-26T20:30:00.000Z,True,Georgia State,Western Kentucky,Sun Belt,Conference USA,fbs,fbs,39.0,21.0,True,False,LendingTree Bowl
401256145,Georgia State,39.0,Western Kentucky,21.0,Georgia State -3.5,consensus,50.5,-3.5,,,,,2020,1,postseason,2020-12-26T20:30:00.000Z,True,Georgia State,Western Kentucky,Sun Belt,Conference USA,fbs,fbs,39.0,21.0,True,False,LendingTree Bowl
401256145,Georgia State,39.0,Western Kentucky,21.0,Georgia State -3.5,numberfire,50.5,-3.5,,,,,2020,1,postseason,2020-12-26T20:30:00.000Z,True,Georgia State,Western Kentucky,Sun Belt,Conference USA,fbs,fbs,39.0,21.0,True,False,LendingTree Bowl
401256145,Georgia State,39.0,Western Kentucky,21.0,Georgia State -3,teamrankings,50.0,-3.0,,,,,2020,1,postseason,2020-12-26T20:30:00.000Z,True,Georgia State,Western Kentucky,Sun Belt,Conference USA,fbs,fbs,39.0,21.0,True,False,LendingTree Bowl
401256143,Coastal Carolina,34.0,Liberty,37.0,Coastal Carolina -6.5,William Hill (New Jersey),60.0,-6.5,,,,,2020,1,postseason,2020-12-27T00:30:00.000Z,True,Coastal Carolina,Liberty,Sun Belt,FBS Independents,fbs,fbs,34.0,37.0,True,False,FBC Mortgage Cure Bowl
401256143,Coastal Carolina,34.0,Liberty,37.0,Coastal Carolina -6.5,consensus,60.0,-6.5,,,,,2020,1,postseason,2020-12-27T00:30:00.000Z,True,Coastal Carolina,Liberty,Sun Belt,FBS Independents,fbs,fbs,34.0,37.0,True,False,FBC Mortgage Cure Bowl
401256143,Coastal Carolina,34.0,Liberty,37.0,Coastal Carolina -6.5,numberfire,60.5,-6.5,,,,,2020,1,postseason,2020-12-27T00:30:00.000Z,True,Coastal Carolina,Liberty,Sun Belt,FBS Independents,fbs,fbs,34.0,37.0,True,False,FBC Mortgage Cure Bowl
401256143,Coastal Carolina,34.0,Liberty,37.0,Coastal Carolina -6.5,teamrankings,60.5,-6.5,,,,,2020,1,postseason,2020-12-27T00:30:00.000Z,True,Coastal Carolina,Liberty,Sun Belt,FBS Independents,fbs,fbs,34.0,37.0,True,False,FBC Mortgage Cure Bowl
401256150,Miami,34.0,Oklahoma State,37.0,Oklahoma State -2.5,Bovada,58.5,2.5,,,,,2020,1,postseason,2020-12-29T22:30:00.000Z,True,Miami,Oklahoma State,ACC,Big 12,fbs,fbs,34.0,37.0,True,False,Cheez-It Bowl
401256150,Miami,34.0,Oklahoma State,37.0,Oklahoma State -1,William Hill (New Jersey),63.0,1.0,,,,,2020,1,postseason,2020-12-29T22:30:00.000Z,True,Miami,Oklahoma State,ACC,Big 12,fbs,fbs,34.0,37.0,True,False,Cheez-It Bowl
401256150,Miami,34.0,Oklahoma State,37.0,Oklahoma State -1,consensus,63.0,1.0,,,,,2020,1,postseason,2020-12-29T22:30:00.000Z,True,Miami,Oklahoma State,ACC,Big 12,fbs,fbs,34.0,37.0,True,False,Cheez-It Bowl
401256150,Miami,34.0,Oklahoma State,37.0,Miami -1.5,numberfire,62.5,-1.5,,,,,2020,1,postseason,2020-12-29T22:30:00.000Z,True,Miami,Oklahoma State,ACC,Big 12,fbs,fbs,34.0,37.0,True,False,Cheez-It Bowl
401256150,Miami,34.0,Oklahoma State,37.0,Oklahoma State -1,teamrankings,63.0,1.0,,,,,2020,1,postseason,2020-12-29T22:30:00.000Z,True,Miami,Oklahoma State,ACC,Big 12,fbs,fbs,34.0,37.0,True,False,Cheez-It Bowl
401256151,Colorado,23.0,Texas,55.0,Texas -9.5,Bovada,63.5,9.5,,,,,2020,1,postseason,2020-12-30T02:00:00.000Z,True,Colorado,Texas,Pac-12,Big 12,fbs,fbs,23.0,55.0,True,False,Valero Alamo Bowl
401256151,Colorado,23.0,Texas,55.0,Texas -8,William Hill (New Jersey),67.5,8.0,,,,,2020,1,postseason,2020-12-30T02:00:00.000Z,True,Colorado,Texas,Pac-12,Big 12,fbs,fbs,23.0,55.0,True,False,Valero Alamo Bowl
401256151,Colorado,23.0,Texas,55.0,Texas -8.5,consensus,65.5,8.5,,,,,2020,1,postseason,2020-12-30T02:00:00.000Z,True,Colorado,Texas,Pac-12,Big 12,fbs,fbs,23.0,55.0,True,False,Valero Alamo Bowl
401256151,Colorado,23.0,Texas,55.0,Texas -8.5,numberfire,65.5,8.5,,,,,2020,1,postseason,2020-12-30T02:00:00.000Z,True,Colorado,Texas,Pac-12,Big 12,fbs,fbs,23.0,55.0,True,False,Valero Alamo Bowl
401256151,Colorado,23.0,Texas,55.0,Texas -9,teamrankings,66.0,9.0,,,,,2020,1,postseason,2020-12-30T02:00:00.000Z,True,Colorado,Texas,Pac-12,Big 12,fbs,fbs,23.0,55.0,True,False,Valero Alamo Bowl
401256152,Wisconsin,42.0,Wake Forest,28.0,Wisconsin -7,Bovada,51.5,-7.0,,,,,2020,1,postseason,2020-12-30T17:00:00.000Z,True,Wisconsin,Wake Forest,Big Ten,ACC,fbs,fbs,42.0,28.0,True,False,Duke's Mayo Bowl
401256152,Wisconsin,42.0,Wake Forest,28.0,Wisconsin -10,William Hill (New Jersey),51.5,-10.0,,,,,2020,1,postseason,2020-12-30T17:00:00.000Z,True,Wisconsin,Wake Forest,Big Ten,ACC,fbs,fbs,42.0,28.0,True,False,Duke's Mayo Bowl
401256152,Wisconsin,42.0,Wake Forest,28.0,Wisconsin -10,consensus,51.5,-10.0,,,,,2020,1,postseason,2020-12-30T17:00:00.000Z,True,Wisconsin,Wake Forest,Big Ten,ACC,fbs,fbs,42.0,28.0,True,False,Duke's Mayo Bowl
401256152,Wisconsin,42.0,Wake Forest,28.0,Wisconsin -10.5,numberfire,51.5,-10.5,,,,,2020,1,postseason,2020-12-30T17:00:00.000Z,True,Wisconsin,Wake Forest,Big Ten,ACC,fbs,fbs,42.0,28.0,True,False,Duke's Mayo Bowl
401256152,Wisconsin,42.0,Wake Forest,28.0,Wisconsin -10,teamrankings,51.5,-10.0,,,,,2020,1,postseason,2020-12-30T17:00:00.000Z,True,Wisconsin,Wake Forest,Big Ten,ACC,fbs,fbs,42.0,28.0,True,False,Duke's Mayo Bowl
401256194,Oklahoma,55.0,Florida,20.0,Florida -3.0,Bovada,72.0,3.0,,,,,2020,1,postseason,2020-12-31T01:00:00.000Z,True,Oklahoma,Florida,Big 12,SEC,fbs,fbs,55.0,20.0,True,False,Goodyear Cotton Bowl Classic
401256194,Oklahoma,55.0,Florida,20.0,Oklahoma -7.5,William Hill (New Jersey),65.0,-7.5,,,,,2020,1,postseason,2020-12-31T01:00:00.000Z,True,Oklahoma,Florida,Big 12,SEC,fbs,fbs,55.0,20.0,True,False,Goodyear Cotton Bowl Classic
401256194,Oklahoma,55.0,Florida,20.0,Florida -8.5,consensus,65.0,8.5,,,,,2020,1,postseason,2020-12-31T01:00:00.000Z,True,Oklahoma,Florida,Big 12,SEC,fbs,fbs,55.0,20.0,True,False,Goodyear Cotton Bowl Classic
401256194,Oklahoma,55.0,Florida,20.0,Oklahoma -8.5,numberfire,64.5,-8.5,,,,,2020,1,postseason,2020-12-31T01:00:00.000Z,True,Oklahoma,Florida,Big 12,SEC,fbs,fbs,55.0,20.0,True,False,Goodyear Cotton Bowl Classic
401256194,Oklahoma,55.0,Florida,20.0,Oklahoma -8.5,teamrankings,64.5,-8.5,,,,,2020,1,postseason,2020-12-31T01:00:00.000Z,True,Oklahoma,Florida,Big 12,SEC,fbs,fbs,55.0,20.0,True,False,Goodyear Cotton Bowl Classic
401256196,Mississippi State,28.0,Tulsa,26.0,Tulsa -2.5,Bovada,48.0,2.5,,,,,2020,1,postseason,2020-12-31T17:00:00.000Z,True,Mississippi State,Tulsa,SEC,American Athletic,fbs,fbs,28.0,26.0,True,False,Lockheed Martin Armed Forces Bowl
401256196,Mississippi State,28.0,Tulsa,26.0,Mississippi State -1,William Hill (New Jersey),44.5,-1.0,,,,,2020,1,postseason,2020-12-31T17:00:00.000Z,True,Mississippi State,Tulsa,SEC,American Athletic,fbs,fbs,28.0,26.0,True,False,Lockheed Martin Armed Forces Bowl
401256196,Mississippi State,28.0,Tulsa,26.0,Mississippi State -1.5,consensus,45.5,-1.5,,,,,2020,1,postseason,2020-12-31T17:00:00.000Z,True,Mississippi State,Tulsa,SEC,American Athletic,fbs,fbs,28.0,26.0,True,False,Lockheed Martin Armed Forces Bowl
401256196,Mississippi State,28.0,Tulsa,26.0,Mississippi State -1.5,numberfire,45.5,-1.5,,,,,2020,1,postseason,2020-12-31T17:00:00.000Z,True,Mississippi State,Tulsa,SEC,American Athletic,fbs,fbs,28.0,26.0,True,False,Lockheed Martin Armed Forces Bowl
401256196,Mississippi State,28.0,Tulsa,26.0,Mississippi State -1,teamrankings,44.5,-1.0,,,,,2020,1,postseason,2020-12-31T17:00:00.000Z,True,Mississippi State,Tulsa,SEC,American Athletic,fbs,fbs,28.0,26.0,True,False,Lockheed Martin Armed Forces Bowl
401268773,San José State,13.0,Ball State,34.0,San José State -9.5,Bovada,63.0,-9.5,,,,,2020,1,postseason,2020-12-31T19:00:00.000Z,True,San Jose State,Ball State,Mountain West,Mid-American,fbs,fbs,13.0,34.0,True,False,Offerpad Arizona Bowl
401268773,San José State,13.0,Ball State,34.0,San José State -9,William Hill (New Jersey),65.5,-9.0,,,,,2020,1,postseason,2020-12-31T19:00:00.000Z,True,San Jose State,Ball State,Mountain West,Mid-American,fbs,fbs,13.0,34.0,True,False,Offerpad Arizona Bowl
401268773,San José State,13.0,Ball State,34.0,San José State -9,consensus,65.5,-9.0,,,,,2020,1,postseason,2020-12-31T19:00:00.000Z,True,San Jose State,Ball State,Mountain West,Mid-American,fbs,fbs,13.0,34.0,True,False,Offerpad Arizona Bowl
401268773,San José State,13.0,Ball State,34.0,San José State -8.5,numberfire,65.5,-8.5,,,,,2020,1,postseason,2020-12-31T19:00:00.000Z,True,San Jose State,Ball State,Mountain West,Mid-American,fbs,fbs,13.0,34.0,True,False,Offerpad Arizona Bowl
401268773,San José State,13.0,Ball State,34.0,San José State -9.5,teamrankings,66.0,-9.5,,,,,2020,1,postseason,2020-12-31T19:00:00.000Z,True,San Jose State,Ball State,Mountain West,Mid-American,fbs,fbs,13.0,34.0,True,False,Offerpad Arizona Bowl
401256197,Army,21.0,West Virginia,24.0,West Virginia -10,William Hill (New Jersey),40.5,10.0,,,,,2020,1,postseason,2020-12-31T21:00:00.000Z,True,Army,West Virginia,FBS Independents,Big 12,fbs,fbs,21.0,24.0,True,False,AutoZone Liberty Bowl
